"essround_cntry","variable","estim_weight0","estim_weight1","estim_weight2","se_weight0","se_weight1","se_weight2","deff_weight0","deff_weight1","deff_weight2"
"ESS_7_GB","R__y_wkdcorga__z_wkdcorga",6.78988353547721,6.79571636450732,6.73914090978433,0.0892675854414546,0.0861347952872169,0.127741303112898,1.63604855340506,1.53339648803878,3.32965122633132
"ESS_7_GB","R__y_wkhct__z_wkhct",32.7524814476671,32.7196841766193,32.8633498405257,0.394440822447525,0.395612632906887,0.52776774777694,1.38745689113035,1.39072312934638,2.34321093265756
"ESS_7_GB","R__y_wkhtot__z_wkhtot",37.2542902355737,37.2314629563851,37.3918374814326,0.4012014577896,0.403208484293461,0.535382042196179,1.40812126442037,1.41806669316222,2.43408136268341
"ESS_7_GB","R__y_wkhtotp__z_wkhtotp",37.3629032258065,37.353920389191,37.2609114438425,0.553344547960338,0.553892002332473,0.638899607682576,1.41206165838097,1.42255598058669,2.02663585960281
"ESS_7_GB","R__y_wrkac6m__z_wrkac6m",0.0590400721796893,0.0594341074963878,0.0683463627503522,0.00590783046172284,0.0059416305232923,0.00947530199262496,1.33395374431516,1.3428608293718,2.9179350399265
"ESS_7_GB","R__y_yrbrn__z_yrbrn",1964.43772139779,1964.43450597068,1969.62561330749,0.534406388152477,0.51111022852448,0.740975804739237,1.91403707475089,1.75631867482338,3.6350381504162
"ESS_7_HU","R__y_aesfdrk__z_aesfdrk",2.22317353227199,2.22323049001815,2.22547110495772,0.021317909094262,0.0213449162148028,0.0232517235823544,1.664258327777,1.66671671933045,1.90663964223278
"ESS_7_HU","R__y_atncrse__z_atncrse",0.0957874519783341,0.0958579881656805,0.0996491392741746,0.00803498826871106,0.0080371896061335,0.00841446149395731,1.25955465556115,1.25910396677827,1.33216499051354
"ESS_7_HU","R__y_brncntr__z_brncntr",0.984137170866759,0.984098939929329,0.986301895898191,0.00298728264220981,0.00299147807767494,0.00264867339050053,0.970440606763145,0.970679621348199,0.881364577050761
"ESS_7_HU","R__y_chldhhe__z_chldhhe",0.574209504446459,0.573994867408041,0.510331640414034,0.0140846425712201,0.014110417446984,0.0152595932095868,0.948716575488034,0.951486902115363,1.09578864108748
"ESS_7_HU","R__y_clsprty__z_clsprty",0.442152796837684,0.442002442002442,0.422951462524143,0.0144681303434352,0.014429730998387,0.0146740741512025,1.38986732169997,1.38230799382827,1.44506733890553
"ESS_7_HU","R__y_crmvct__z_crmvct",0.0500801878926522,0.0503256364712848,0.0485648285823195,0.00547638969913594,0.00550561745463505,0.00562436203435113,1.0646527325389,1.07080192330701,1.15535451934244
"ESS_7_HU","R__y_crpdwk__z_crpdwk",0.0259831072326864,0.0260869565217391,0.0270872551429608,0.00545538560022903,0.00547539232962713,0.00590072976138168,0.946726039027485,0.949542022420438,1.0514300618062
"ESS_7_HU","R__y_ctzcntr__z_ctzcntr",1,1,1,0,0,0,,,
"ESS_7_HU","R__y_dscrage__z_dscrage",0.0123446996915033,0.0123674911660777,0.011969897588637,0.00298696683906738,0.00300656403743206,0.0032997536330313,1.24230286214013,1.25612551255482,1.56268529471797
"ESS_7_HU","R__y_dscrdk__z_dscrdk",0.000594785729266632,0.000588928150765607,0.000370760214241659,0.000594783039692269,0.000588926547825927,0.000371059306443625,1.01034015237414,1.00019550561946,0.630556035030749
"ESS_7_HU","R__y_dscrdsb__z_dscrdsb",0.00290402577359303,0.00294464075382803,0.0035142214500473,0.00130023741962806,0.00131808933385878,0.0017093733664474,0.991198196776217,1.00440116062207,1.41625918957977
"ESS_7_HU","R__y_dscretn__z_dscretn",0.0299140135051719,0.0300353356890459,0.0397016094973661,0.00424896558709242,0.00427325247737341,0.00582991265614563,1.05617071796168,1.06389264832699,1.51313921673261
"ESS_7_HU","R__y_dscrgnd__z_dscrgnd",0.00234909649227398,0.00235571260306243,0.00231084239159074,0.0011579789335539,0.00116058701739031,0.00117352696187453,0.971347154343931,0.972806572003945,1.01388727101899
"ESS_7_HU","R__y_dscrgrp__z_dscrgrp",0.0561029601633627,0.0562130177514793,0.0664639503419037,0.00615892007472394,0.00617225758014072,0.0076583398566634,1.21038078388154,1.21309642768586,1.5944852094374
"ESS_7_HU","R__y_dscrlng__z_dscrlng",0.00119224122644816,0.00117785630153121,0.00121351713968689,0.000843295591009359,0.000833083617243518,0.000859239633002254,1.01383254532049,1.00130370126553,1.03390143044254
"ESS_7_HU","R__y_dscrna__z_dscrna",0,0,0,0,0,0,,,
"ESS_7_HU","R__y_dscrnap__z_dscrnap",0.944158580531379,0.944051825677267,0.933948069761482,0.00612872001692947,0.0061414069419659,0.00761122115541961,1.20945797083589,1.21205715728153,1.59393110255864
"ESS_7_HU","R__y_dscrntn__z_dscrntn",0.0195136573797854,0.019434628975265,0.0252389300496708,0.00359259017202336,0.00357458113994254,0.00477498474567693,1.14521688475509,1.13806382400169,1.5730552127159
"ESS_7_HU","R__y_dscroth__z_dscroth",0.00994896095312259,0.0100117785630153,0.00996528053571151,0.00238788698840578,0.00240362467004608,0.00248374612716802,0.982754043685363,0.989375491151742,1.06131317795471
"ESS_7_HU","R__y_dscrrce__z_dscrrce",0.0264909406676688,0.0265017667844523,0.034774435888861,0.0040382512541235,0.00403260905316087,0.00535994490933862,1.07349965086766,1.06987084111351,1.45278332945037
"ESS_7_HU","R__y_dscrref__z_dscrref",0,0,0,0,0,0,,,
"ESS_7_HU","R__y_dscrrlg__z_dscrrlg",0.00413594754947744,0.00412249705535925,0.00375238062101665,0.00156944788493565,0.00156340833540704,0.00144998506891677,1.01524610322923,1.01052642699933,0.954601218600126
"ESS_7_HU","R__y_dscrsex__z_dscrsex",0.000576472705775963,0.000588928150765607,0.000946516148427385,0.000576380126246365,0.000588830196246667,0.000946080635472986,0.978908926315496,0.999868257566102,1.60660326591831
"ESS_7_HU","R__y_eduyrs__z_eduyrs",12.1827504473391,12.1865008880995,11.922996052232,0.0880405023960337,0.0881964882892706,0.0968257212825034,1.10029848413644,1.10267171019837,1.25239287352751
"ESS_7_HU","R__y_emplno__z_emplno",2.23159465819477,2.24418604651163,2.2231079812487,0.340399842185926,0.345911472626765,0.355465686651229,0.998657202581354,1.00999114246871,0.983596549643174
"ESS_7_HU","R__y_emplrel__z_emplrel",0.916931760167269,0.917044718081659,0.917580796079958,0.00683248381282554,0.00681215751956014,0.00705680877990773,0.945675301795603,0.940875481685745,0.988840424204771
"ESS_7_HU","R__y_euftf__z_euftf",4.67807026660907,4.6773097826087,4.71237758261075,0.0760861439180251,0.0755903397937395,0.0777476357712227,1.39824714469263,1.38098245078149,1.44331906091202
"ESS_7_HU","R__y_facntr__z_facntr",0.965695943674978,0.965781710914454,0.967924822509209,0.0042303494259265,0.00423815670956328,0.0041797120182367,0.915495123175816,0.920911457075936,0.95345541633198
"ESS_7_HU","R__y_freehms__z_freehms",2.7460751959111,2.74632587859425,2.72646910625156,0.0367658743443319,0.0367653802344547,0.0395034489170128,1.38077346948893,1.37756641119969,1.55873379759096
